Tanggal,Close_interpolated
2024-03-20,-131.38319139104794
2024-03-21,-133.66219149467233
2024-03-22,-138.0744527011763
2024-03-23,-143.41222459093592
2024-03-24,-143.5440332939415
2024-03-25,-138.16515784545854
2024-03-26,-142.37386291343267
2024-03-27,-156.3446355835356
2024-03-28,-168.60966213434497
2024-03-29,-170.4624420983545
2024-03-30,-173.11721684560857
2024-03-31,-181.87727998391424
2024-04-01,-192.29318571214847
2024-04-02,-198.66838698087352
2024-04-03,-206.97912086959732
2024-04-04,-212.74415522389583
2024-04-05,-220.5053629821284
2024-04-06,-226.26616524191599
2024-04-07,-233.20951915368568
2024-04-08,-239.0347950104932
2024-04-09,-242.40290403891478
2024-04-10,-246.82102379880794
2024-04-11,-256.36258051213315
2024-04-12,-259.9870265046395
2024-04-13,-264.6042779750416
2024-04-14,-271.7364758182021
2024-04-15,-277.5301797198593
2024-04-16,-279.7271863006173
2024-04-17,-280.515531238634
2024-04-18,-284.42613875052194
2024-04-19,-294.7482713216226
2024-04-20,-297.027271425247
2024-04-21,-301.439532631751
2024-04-22,-306.7773045215106
2024-04-23,-306.9091132245162
2024-04-24,-301.53023777603323
2024-04-25,-305.73894284400734
2024-04-26,-319.70971551411026
2024-04-27,-331.9747420649196
2024-04-28,-333.82752202892914
2024-04-29,-336.4822967761832
2024-04-30,-345.24235991448893
2024-05-01,-355.6582656427231
2024-05-02,-362.03346691144816
2024-05-03,-370.344200800172
2024-05-04,-376.1092351544705
2024-05-05,-383.8704429127031
2024-05-06,-389.63124517249065
2024-05-07,-396.57459908426034
2024-05-08,-402.3998749410679
2024-05-09,-405.7679839694894
2024-05-10,-410.18610372938264
2024-05-11,-419.7276604427078
2024-05-12,-423.3521064352142
2024-05-13,-427.9693579056163
2024-05-14,-435.1015557487768
2024-05-15,-440.89525965043396
2024-05-16,-443.09226623119196
2024-05-17,-443.8806111692087
2024-05-18,-447.7912186810966
2024-05-19,-458.1133512521973
2024-05-20,-460.3923513558217
2024-05-21,-464.80461256232564
2024-05-22,-470.14238445208525
2024-05-23,-470.27419315509087
2024-05-24,-464.8953177066079
2024-05-25,-469.104022774582
2024-05-26,-483.0747954446849
2024-05-27,-495.3398219954943
2024-05-28,-497.1926019595038
2024-05-29,-499.84737670675787
2024-05-30,-508.6074398450636
2024-05-31,-519.0233455732978
2024-06-01,-525.3985468420228
2024-06-02,-533.7092807307466
2024-06-03,-539.4743150850452
2024-06-04,-547.2355228432777
2024-06-05,-552.9963251030653
2024-06-06,-559.9396790148351
2024-06-07,-565.7649548716425
2024-06-08,-569.1330639000641
2024-06-09,-573.5511836599572
2024-06-10,-583.0927403732825
2024-06-11,-586.7171863657888
2024-06-12,-591.334437836191
2024-06-13,-598.4666356793515
2024-06-14,-604.2603395810087
2024-06-15,-606.4573461617666
2024-06-16,-607.2456910997834
2024-06-17,-611.1562986116712
2024-06-18,-621.4784311827719
2024-06-19,-623.7574312863964
2024-06-20,-628.1696924929003
2024-06-21,-633.5074643826599
2024-06-22,-633.6392730856655
2024-06-23,-628.2603976371826
2024-06-24,-632.4691027051567
2024-06-25,-646.4398753752596
2024-06-26,-658.7049019260689
2024-06-27,-660.5576818900785
2024-06-28,-663.2124566373326
2024-06-29,-671.9725197756383
2024-06-30,-682.3884255038724
2024-07-01,-688.7636267725975
2024-07-02,-697.0743606613213
2024-07-03,-702.8393950156199
2024-07-04,-710.6006027738524
2024-07-05,-716.3614050336399
2024-07-06,-723.3047589454097
2024-07-07,-729.1300348022172
2024-07-08,-732.4981438306388
2024-07-09,-736.9162635905319
2024-07-10,-746.4578203038571
2024-07-11,-750.0822662963635
2024-07-12,-754.6995177667657
2024-07-13,-761.8317156099262
2024-07-14,-767.6254195115833
2024-07-15,-769.8224260923413
2024-07-16,-770.610771030358
2024-07-17,-774.5213785422459
2024-07-18,-784.8435111133466
2024-07-19,-787.122511216971
2024-07-20,-791.5347724234749
2024-07-21,-796.8725443132346
2024-07-22,-797.0043530162402
2024-07-23,-791.6254775677572
2024-07-24,-795.8341826357314
2024-07-25,-809.8049553058343
2024-07-26,-822.0699818566436
2024-07-27,-823.9227618206531
2024-07-28,-826.5775365679073
2024-07-29,-835.3375997062129
2024-07-30,-845.7535054344471
2024-07-31,-852.1287067031722
2024-08-01,-860.439440591896
2024-08-02,-866.2044749461945
2024-08-03,-873.9656827044271
2024-08-04,-879.7264849642146
2024-08-05,-886.6698388759844
2024-08-06,-892.4951147327919
2024-08-07,-895.8632237612135
2024-08-08,-900.2813435211066
2024-08-09,-909.8229002344318
2024-08-10,-913.4473462269382
2024-08-11,-918.0645976973403
2024-08-12,-925.1967955405008
2024-08-13,-930.990499442158
2024-08-14,-933.187506022916
2024-08-15,-933.9758509609327
2024-08-16,-937.8864584728206
2024-08-17,-948.2085910439213
2024-08-18,-950.4875911475457
2024-08-19,-954.8998523540496
2024-08-20,-960.2376242438093
2024-08-21,-960.3694329468149
2024-08-22,-954.9905574983319
2024-08-23,-959.1992625663061
2024-08-24,-973.1700352364089
2024-08-25,-985.4350617872183
2024-08-26,-987.2878417512278
2024-08-27,-989.9426164984819
2024-08-28,-998.7026796367876
2024-08-29,-1009.1185853650218
2024-08-30,-1015.4937866337468
2024-08-31,-1023.8045205224706
2024-09-01,-1029.5695548767692
2024-09-02,-1037.3307626350015
2024-09-03,-1043.0915648947894
2024-09-04,-1050.0349188065588
2024-09-05,-1055.8601946633667
2024-09-06,-1059.228303691788
2024-09-07,-1063.6464234516814
2024-09-08,-1073.1879801650064
2024-09-09,-1076.812426157513
2024-09-10,-1081.4296776279148
2024-09-11,-1088.5618754710756
2024-09-12,-1094.3555793727326
2024-09-13,-1096.5525859534907
2024-09-14,-1097.3409308915072
2024-09-15,-1101.2515384033954
2024-09-16,-1111.5736709744958
2024-09-17,-1113.8526710781205
2024-09-18,-1118.2649322846241
2024-09-19,-1123.6027041743841
2024-09-20,-1123.7345128773893
2024-09-21,-1118.3556374289067
2024-09-22,-1122.5643424968805
2024-09-23,-1136.5351151669838
2024-09-24,-1148.800141717793
2024-09-25,-1150.6529216818026
2024-09-26,-1153.3076964290565
2024-09-27,-1162.0677595673624
2024-09-28,-1172.4836652955964
2024-09-29,-1178.8588665643217
2024-09-30,-1187.1696004530452
2024-10-01,-1192.9346348073439
2024-10-02,-1200.6958425655762
2024-10-03,-1206.456644825364
2024-10-04,-1213.3999987371335
2024-10-05,-1219.2252745939413
2024-10-06,-1222.5933836223626
2024-10-07,-1227.011503382256
2024-10-08,-1236.553060095581
2024-10-09,-1240.1775060880877
2024-10-10,-1244.7947575584894
2024-10-11,-1251.9269554016503
2024-10-12,-1257.7206593033072
2024-10-13,-1259.9176658840654
2024-10-14,-1260.706010822082
2024-10-15,-1264.61661833397
2024-10-16,-1274.9387509050705
2024-10-17,-1277.2177510086951
2024-10-18,-1281.6300122151988
2024-10-19,-1286.9677841049588
2024-10-20,-1287.099592807964
2024-10-21,-1281.7207173594813
2024-10-22,-1285.9294224274552
2024-10-23,-1299.9001950975585
2024-10-24,-1312.1652216483676
2024-10-25,-1314.0180016123772
2024-10-26,-1316.6727763596311
2024-10-27,-1325.432839497937
2024-10-28,-1335.848745226171
2024-10-29,-1342.2239464948964
2024-10-30,-1350.5346803836198
2024-10-31,-1356.2997147379185
2024-11-01,-1364.0609224961509
2024-11-02,-1369.8217247559387
2024-11-03,-1376.7650786677082
2024-11-04,-1382.590354524516
2024-11-05,-1385.9584635529372
2024-11-06,-1390.3765833128307
2024-11-07,-1399.9181400261557
2024-11-08,-1403.5425860186624
2024-11-09,-1408.159837489064
2024-11-10,-1415.292035332225
2024-11-11,-1421.085739233882
2024-11-12,-1423.28274581464
2024-11-13,-1424.0710907526566
2024-11-14,-1427.9816982645448
2024-11-15,-1438.3038308356452
2024-11-16,-1440.5828309392698
2024-11-17,-1444.9950921457735
2024-11-18,-1450.3328640355335
2024-11-19,-1450.4646727385386
2024-11-20,-1445.085797290056
2024-11-21,-1449.2945023580298
2024-11-22,-1463.2652750281331
2024-11-23,-1475.5303015789423
2024-11-24,-1477.383081542952
2024-11-25,-1480.0378562902058
2024-11-26,-1488.7979194285117
2024-11-27,-1499.2138251567458
2024-11-28,-1505.589026425471
2024-11-29,-1513.8997603141945
2024-11-30,-1519.6647946684932
2024-12-01,-1527.4260024267255
2024-12-02,-1533.1868046865134
2024-12-03,-1540.1301585982828
2024-12-04,-1545.9554344550907
2024-12-05,-1549.323543483512
2024-12-06,-1553.7416632434054
2024-12-07,-1563.2832199567304
2024-12-08,-1566.907665949237
2024-12-09,-1571.5249174196388
2024-12-10,-1578.6571152627996
2024-12-11,-1584.4508191644566
2024-12-12,-1586.6478257452147
2024-12-13,-1587.4361706832312
2024-12-14,-1591.3467781951194
2024-12-15,-1601.6689107662198
2024-12-16,-1603.9479108698445
2024-12-17,-1608.3601720763481
2024-12-18,-1613.6979439661081
2024-12-19,-1613.8297526691133
2024-12-20,-1608.4508772206307
2024-12-21,-1612.6595822886045
2024-12-22,-1626.6303549587078
2024-12-23,-1638.895381509517
2024-12-24,-1640.7481614735266
2024-12-25,-1643.4029362207805
2024-12-26,-1652.1629993590864
2024-12-27,-1662.5789050873204
2024-12-28,-1668.9541063560457
2024-12-29,-1677.2648402447692
2024-12-30,-1683.0298745990679
2024-12-31,-1690.7910823573002
