Tanggal,Close_interpolated
2024-12-03,84245.72766970066
2024-12-04,84267.70518638362
2024-12-05,83753.39134228419
2024-12-06,84567.38098489912
2024-12-07,85303.19906540045
2024-12-08,85230.07464332212
2024-12-09,85231.87009375873
2024-12-10,84653.17242382221
2024-12-11,84508.22940213468
2024-12-12,85369.17428487683
2024-12-13,85942.53252053032
2024-12-14,86648.72621590579
2024-12-15,86508.66876830676
2024-12-16,87352.56376894194
2024-12-17,87192.15485612961
2024-12-18,87143.58954267122
2024-12-19,87305.27531927844
2024-12-20,87149.03597214098
2024-12-21,87939.7198321463
2024-12-22,88021.70779682824
2024-12-23,87827.86003120118
2024-12-24,87806.2819588336
2024-12-25,87794.04495815057
2024-12-26,87612.61448836162
2024-12-27,87749.26173442703
2024-12-28,88308.21708846757
2024-12-29,88692.90370700309
2024-12-30,88323.5845366098
2024-12-31,88046.70294044603
